run_id,mean,median,std,min,max,p10,p90,p99,skew,kurtosis,count,probe,model_tag,quant,ctx,npredict,decoding,temp,repeat_idx,prompt_label,prompt
20251205T215439Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r036,1495.268,1469.0,125.41894108622026,1350,2174,1370.0,1620.2000000000003,1924.0,0.9898635782581143,1.588604376718635,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,36,math,"You are a precise math assistant.
Solve the problem step by step with numbered equations and final answer.
Problem: Compute the sum S = sum_{k=1}^{100} k^2. Provide derivation using known formulas and the final numeric value."
20251205T215439Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r037,1485.0506666666668,1444.0,181.23004253830115,1346,6640,1356.0,1610.2000000000003,1772.02,15.58894467774779,434.7786857245365,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,37,math,"You are a precise math assistant.
Solve the problem step by step with numbered equations and final answer.
Problem: Compute the sum S = sum_{k=1}^{100} k^2. Provide derivation using known formulas and the final numeric value."
20251205T215439Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r038,1483.2226666666666,1436.0,233.3177958968061,1348,9192,1356.0,1592.0,1884.0,24.255637045241414,793.0500071761971,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,38,math,"You are a precise math assistant.
Solve the problem step by step with numbered equations and final answer.
Problem: Compute the sum S = sum_{k=1}^{100} k^2. Provide derivation using known formulas and the final numeric value."
20251205T215440Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r001,1495.9986666666666,1524.0,421.21078691818036,1346,17106,1356.0,1598.2000000000003,1902.06,33.98434380688417,1256.2544975528433,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,1,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215440Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r039,1477.5493333333334,1420.0,278.93122925431726,1346,9054,1356.0,1586.0,1782.0,21.551095734751758,547.8712362156948,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,39,math,"You are a precise math assistant.
Solve the problem step by step with numbered equations and final answer.
Problem: Compute the sum S = sum_{k=1}^{100} k^2. Provide derivation using known formulas and the final numeric value."
20251205T215440Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r040,1500.1933333333334,1472.0,302.5165915245872,1348,9268,1358.0,1610.0,1890.06,20.94249128608354,521.1453313646257,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,40,math,"You are a precise math assistant.
Solve the problem step by step with numbered equations and final answer.
Problem: Compute the sum S = sum_{k=1}^{100} k^2. Provide derivation using known formulas and the final numeric value."
20251205T215441Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r002,1479.9853333333333,1430.0,233.43076861040652,1346,9302,1356.0,1604.0,1818.02,25.20256214279412,838.9152308183367,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,2,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215441Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r003,1471.6786666666667,1414.0,269.0812390717143,1348,11026,1356.0,1588.0,1740.08,29.91584273308535,1058.197024868998,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,3,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215441Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r004,1476.4626666666666,1406.0,160.71973482327343,1346,5876,1358.0,1620.0,1752.06,13.915010341348339,372.45108026227007,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,4,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215441Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r005,1501.1466666666668,1534.0,119.77366840552969,1348,2042,1362.0,1616.0,1902.04,0.715048460841642,0.9072417828241841,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,5,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215442Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r006,1493.416,1528.0,197.37242679911932,1346,7558,1356.0,1608.0,1800.0,19.498850618926134,592.5394891474707,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,6,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215442Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r007,1498.904,1532.0,191.8781686515432,1348,7342,1356.0,1606.0,1866.08,18.97056102073327,571.5963956671984,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,7,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215442Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r008,1488.196,1472.0,120.76530029705212,1348,2166,1366.0,1612.0,1852.0,0.9138785844518523,1.5223436778736605,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,8,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215442Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r009,1485.14,1448.0,206.6794151669905,1348,8096,1364.0,1604.0,1902.02,22.00180312024549,696.2492497744809,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,9,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215443Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r010,1480.8866666666668,1434.0,225.1771235721095,1348,9090,1361.8,1590.0,1756.0,25.83750065654696,867.6650463445717,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,10,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215443Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r011,1494.936,1462.0,262.9695937597377,1348,10460,1366.0,1606.0,1990.06,26.575646167561494,899.0845977672489,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,11,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215443Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r012,1488.9906666666666,1524.0,181.61896618692697,1348,6666,1357.8,1596.0,1904.1599999999999,15.884740030641355,439.4750984144009,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,12,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215444Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r013,1492.9573333333333,1524.0,287.8005309410707,1348,9238,1356.0,1590.0,1942.2199999999998,20.858083194457357,523.7092218274537,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,13,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215444Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r014,1499.2693333333334,1530.0,556.6508201286713,1350,22562,1356.0,1592.0,1772.02,36.15569169950775,1365.4142248518094,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,14,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215444Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r015,1478.272,1416.0,363.34288220545403,1348,13678,1356.0,1586.0,1776.12,27.646263735482766,881.6012898864456,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,15,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215444Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r016,1483.836,1448.0,231.0284626137909,1348,9272,1356.0,1596.0,1770.4399999999996,25.643954180154438,859.3488492685087,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,16,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215445Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r017,1491.5,1432.0,270.0287497356329,1348,8256,1358.0,1594.0,1974.12,19.083221656924795,457.3732200903414,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,17,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215445Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r018,1483.8546666666666,1465.0,212.09475319876543,1350,8396,1358.0,1594.0,1832.5199999999995,23.231920713922715,750.4502433926867,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,18,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215445Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r019,1573.12,1566.0,219.827329897763,1350,4770,1374.0,1880.6000000000008,2186.06,2.9369021069204537,29.670652896614342,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,19,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215446Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r020,1501.2266666666667,1472.0,220.97114620207358,1348,8218,1358.0,1612.0,1956.02,18.967885500288233,567.5336533072444,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,20,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215446Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r021,1472.1533333333334,1414.0,190.1121482392983,1350,7326,1356.0,1590.0,1768.0,19.751800829597343,598.0889891256437,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,21,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215446Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r022,1479.96,1444.0,122.77537047142744,1348,2110,1356.0,1592.0,1932.2599999999998,1.2344830335153083,3.1155641358079222,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,22,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215446Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r023,1489.58,1436.0,245.4106406040314,1348,7886,1360.0,1608.0,1928.1599999999999,18.58582061454157,449.07300803617494,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,23,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215447Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r024,1493.4186666666667,1472.0,173.84820251175046,1348,6236,1362.0,1606.0,1996.02,13.96477493074248,368.328055792375,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,24,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215447Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r025,1468.796,1396.0,247.00998564026534,1348,9944,1356.0,1592.0,1768.02,27.044796188044245,922.3886405492059,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,25,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215447Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r026,1478.4586666666667,1408.0,295.1651367119356,1346,10932,1356.0,1588.0,1892.0,24.455175871298845,737.900312269331,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,26,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215448Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r027,1489.8866666666668,1466.0,179.70156999423924,1348,6804,1360.0,1608.0,1798.02,17.39816717122894,508.04174909577324,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,27,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215448Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r028,1491.8426666666667,1528.0,115.96588853807485,1348,2132,1366.0,1610.0,1796.1399999999999,0.7438877381061721,1.2835546797647295,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,28,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215448Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r029,1492.0773333333334,1530.0,195.76337132174746,1346,7786,1360.0,1590.2000000000003,1776.02,22.235848838132654,710.55141175766,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,29,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
20251205T215448Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n512-g-seed42-r030,1479.7333333333333,1434.0,244.80522724895908,1348,9938,1360.0,1590.0,1768.04,27.592380718912576,948.5049934566114,1500,btb,tinyllama_1p1b,q4_0,512,512,greedy,0.0,30,code,"You are a programming assistant.
Write a Python function with loops and conditionals that computes factorial(n) iteratively, handles edge cases, and includes a docstring.
Return only the function code; no extra commentary."
